R55CHEPSUM,,CHEP Summarization Report,,,,11/13/2023,12:24:44,,,,,,
VF075001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
         010,1011608,11832929,15878138,455795,CBP,CHEP BLOCK (MARK 55),6100104737,11,10/3/2023,,,,
         010,1011656,11832941,15881591,4610327485,CBP,CHEP BLOCK (MARK 55),153096,23,10/16/2023,,,,
         010,1011659,11832942,15877940,4610327483,CBP,CHEP BLOCK (MARK 55),113914,16,10/3/2023,,,,
         010,1011657,11832943,15878658,4610327486,CBP,CHEP BLOCK (MARK 55),153096,19,10/5/2023,,,,
         010,1011658,11832944,15878386,4610327484,CBP,CHEP BLOCK (MARK 55),113914,21,10/4/2023,,,,
         010,1011655,11832945,15879068,4610327487,CBP,CHEP BLOCK (MARK 55),153096,21,10/5/2023,,,,
         010,1011660,11832954,15877505,139069,CBP,CHEP BLOCK (MARK 55),6100190233,19,10/2/2023,,,,
         010,1011574,11833044,15877548,41X258216,CBP,CHEP BLOCK (MARK 55),4000189406,6,10/2/2023,,,,
         010,1011575,11833045,15877549,41X258216,CBP,CHEP BLOCK (MARK 55),4000189406,16,10/2/2023,,,,
         010,1011580,11833049,15878277,41X258355,CBP,CHEP BLOCK (MARK 55),210934,14,10/3/2023,,,,
         010,1011581,11833050,15878278,41X258355,CBP,CHEP BLOCK (MARK 55),210934,3,10/3/2023,,,,
         010,1011669,11833170,15878046,315569,CBP,CHEP BLOCK (MARK 55),6100100580,21,10/3/2023,,,,
         010,1011675,11833438,15878179,2229008713,CBP,CHEP BLOCK (MARK 55),4000105205,7,10/3/2023,,,,
         010,1011676,11833440,15878329,3280142214,CBP,CHEP BLOCK (MARK 55),6100634781,7,10/4/2023,,,,
         010,1011677,11833441,15878330,6434407048,CBP,CHEP BLOCK (MARK 55),4000120086,8,10/4/2023,,,,
         010,1011678,11833443,15877829,9180231430,CBP,CHEP BLOCK (MARK 55),6100792761,8,10/2/2023,,,,
         010,1011684,11833559,15878290,11303021,CBP,CHEP BLOCK (MARK 55),6100151418,18,10/3/2023,,,,
         010,1011680,11833573,15878122,17450161,CBP,CHEP BLOCK (MARK 55),,3,10/3/2023,,,,
         010,1011687,11833618,15877665,PO23-1016,CBP,CHEP BLOCK (MARK 55),4000246508,9,10/2/2023,,,,
         010,1011668,11833671,15878286,22074,CBP,CHEP BLOCK (MARK 55),166144,21,10/3/2023,,,,
         010,1011689,11833711,15878173,24845980,CBP,CHEP BLOCK (MARK 55),6100399599,8,10/3/2023,,,,
         010,1011671,11833885,15878142,41X261323,CBP,CHEP BLOCK (MARK 55),4000393638,3,10/3/2023,,,,
         010,1011673,11833886,15878143,41X261323,CBP,CHEP BLOCK (MARK 55),4000393638,18,10/3/2023,,,,
         010,1011674,11833887,15878316,41X261325,CBP,CHEP BLOCK (MARK 55),210934,3,10/3/2023,,,,
         010,1011703,11834156,15878408,7747735E,CBP,CHEP BLOCK (MARK 55),6100403655,22,10/4/2023,,,,
         010,1011709,11834220,15878512,3178949295,CBP,CHEP BLOCK (MARK 55),6100748604,9,10/4/2023,,,,
         010,1011710,11834221,15878513,5235081708,CBP,CHEP BLOCK (MARK 55),488476,8,10/4/2023,,,,
         010,1011711,11834223,15878671,6329606466,CBP,CHEP BLOCK (MARK 55),381269,8,10/5/2023,,,,
         010,1011735,11834264,15878532,817782,CBP,CHEP BLOCK (MARK 55),4000341064,5,10/4/2023,,,,
         010,1011734,11834266,15877524,151980,CBP,CHEP BLOCK (MARK 55),6100762641,6,10/2/2023,,,,
         010,1011738,11834276,15881553,151981,CBP,CHEP BLOCK (MARK 55),6100762641,8,10/16/2023,,,,
         010,1011715,11834297,15878672,5779089150,CBP,CHEP BLOCK (MARK 55),10694447,8,10/5/2023,,,,
         010,1011717,11834298,15878629,7179893867,CBP,CHEP BLOCK (MARK 55),6100537814,8,10/5/2023,,,,
         010,1011716,11834299,15878969,2428966470,CBP,CHEP BLOCK (MARK 55),6101039762,8,10/5/2023,,,,
         010,1011733,11834310,15880259,879988,CBP,CHEP BLOCK (MARK 55),4000252179,13,10/11/2023,,,,
         010,1011737,11834311,15880260,879989,CBP,CHEP BLOCK (MARK 55),400001060,5,10/11/2023,,,,
         010,1011740,11834314,15880645,10200,CBP,CHEP BLOCK (MARK 55),104032,2,10/12/2023,,,,
         010,1011739,11834319,15879065,3023540,CBP,CHEP BLOCK (MARK 55),4000249600,1,10/5/2023,,,,
         010,1011744,11834372,15880646,73459,CBP,CHEP BLOCK (MARK 55),104032,19,10/12/2023,,,,
         010,1011672,11834655,15878317,41X261325,CBP,CHEP BLOCK (MARK 55),210934,14,10/3/2023,,,,
         010,1011741,11834658,15878634,41X264712,CBP,CHEP BLOCK (MARK 55),4000129871,21,10/5/2023,,,,
         010,1011756,11834872,15878895,7960466U,CBP,CHEP BLOCK (MARK 55),6100380572,9,10/5/2023,,,,
         010,1011759,11834948,15878906,7985988O,CBP,CHEP BLOCK (MARK 55),6100380055,21,10/5/2023,,,,
         010,1011758,11834949,15878808,7985978O,CBP,CHEP BLOCK (MARK 55),6100380055,21,10/5/2023,,,,
         010,1011769,11834960,15879010,849568,CBP,CHEP BLOCK (MARK 55),4000098202,4,10/5/2023,,,,
         010,1011774,11835010,15882419,10201,CBP,CHEP BLOCK (MARK 55),104032,5,10/19/2023,,,,
         010,1011776,11835036,15882420,73460,CBP,CHEP BLOCK (MARK 55),104032,16,10/19/2023,,,,
         010,1011778,11835104,15879009,899391,CBP,CHEP BLOCK (MARK 55),6100690577,13,10/5/2023,,,,
         010,1011781,11835186,15879759,15329,CBP,CHEP BLOCK (MARK 55),33107103,6,10/10/2023,,,,
         010,1011783,11835204,15878518,864539,CBP,CHEP BLOCK (MARK 55),6100176687,21,10/4/2023,,,,
         010,1011782,11835232,15878492,864540,CBP,CHEP BLOCK (MARK 55),6100176687,21,10/4/2023,,,,
         010,1011777,11835252,15880629,454052,CBP,CHEP BLOCK (MARK 55),6100134492,21,10/12/2023,,,,
         010,1011789,11835272,15878418,180073,CBP,CHEP BLOCK (MARK 55),6100311665,1,10/4/2023,,,,
         010,1011790,11835333,15881570,884121,CBP,CHEP BLOCK (MARK 55),4000122853,21,10/16/2023,,,,
         010,1011791,11835337,15882844,884123,CBP,CHEP BLOCK (MARK 55),4000122853,14,10/20/2023,,,,
         010,1011792,11835341,15882845,884122,CBP,CHEP BLOCK (MARK 55),4000122853,9,10/20/2023,,,,
         010,1011794,11835376,15879749,29337570,CBP,CHEP BLOCK (MARK 55),10629483,2,10/9/2023,,,,
         010,1011762,11835469,15879081,41X266593,CBP,CHEP BLOCK (MARK 55),210934,21,10/5/2023,,,,
         010,1011797,11835553,15880191,899759,CBP,CHEP BLOCK (MARK 55),6100690577,21,10/10/2023,,,,
         010,1011796,11835563,15879398,23591,CBP,CHEP BLOCK (MARK 55),166144,25,10/9/2023,,,,
         010,1011799,11835586,15879778,17235,CBP,CHEP BLOCK (MARK 55),127678,21,10/10/2023,,,,
         010,1011760,11835604,15879038,41X266565,CBP,CHEP BLOCK (MARK 55),4000129871,24,10/5/2023,,,,
         010,1011761,11835606,15879057,41X266591,CBP,CHEP BLOCK (MARK 55),210934,20,10/5/2023,,,,
         010,1011763,11835607,15878750,41X266595,CBP,CHEP BLOCK (MARK 55),4000393638,1,10/5/2023,,,,
         010,1011764,11835608,15878875,41X266588,CBP,CHEP BLOCK (MARK 55),4000393638,21,10/5/2023,,,,
         010,1011765,11835609,15879058,41X266591,CBP,CHEP BLOCK (MARK 55),210934,1,10/5/2023,,,,
         010,1011766,11835610,15879082,41X266593,CBP,CHEP BLOCK (MARK 55),210934,2,10/5/2023,,,,
         010,1011767,11835611,15878834,41X266594,CBP,CHEP BLOCK (MARK 55),4000189406,23,10/5/2023,,,,
         010,1011768,11835613,15878751,41X266595,CBP,CHEP BLOCK (MARK 55),4000393638,22,10/5/2023,,,,
         010,1011800,11835646,15879779,17238,CBP,CHEP BLOCK (MARK 55),127678,1,10/10/2023,,,,
         010,1011802,11835728,15880937,4610373023,CBP,CHEP BLOCK (MARK 55),153096,21,10/12/2023,,,,
         010,1011806,11835749,15884252,10202,CBP,CHEP BLOCK (MARK 55),104032,1,10/26/2023,,,,
         010,1011807,11835790,15880643,9135064448,CBP,CHEP BLOCK (MARK 55),325721,4,10/12/2023,,,,
         010,1011808,11835883,15884414,10203,CBP,CHEP BLOCK (MARK 55),104032,4,10/26/2023,,,,
         010,1011812,11835952,15880370,852914-001,CBP,CHEP BLOCK (MARK 55),6100263814,1,10/11/2023,,,,
         010,1011805,11835955,15879489,974447,CBP,CHEP BLOCK (MARK 55),190171,1,10/9/2023,,,,
         010,1011804,11835957,15879490,974446,CBP,CHEP BLOCK (MARK 55),6100190171,24,10/9/2023,,,,
         010,1011809,11835976,15879508,1880470254,CBP,CHEP BLOCK (MARK 55),4000091074,8,10/9/2023,,,,
         010,1011810,11835977,15879509,5679793455,CBP,CHEP BLOCK (MARK 55),6101066697,7,10/9/2023,,,,
         010,1011811,11835978,15879734,4879864355,CBP,CHEP BLOCK (MARK 55),400000953,8,10/9/2023,,,,
         010,1011822,11836030,15879702,13355,CBP,CHEP BLOCK (MARK 55),462056,14,10/9/2023,,,,
         010,1011823,11836040,15877511,108236,CBP,CHEP BLOCK (MARK 55),6100762614,12,10/2/2023,,,,
         010,1011824,11836041,15879540,108237,CBP,CHEP BLOCK (MARK 55),6100762614,5,10/9/2023,,,,
         010,1011825,11836042,15880849,108238,CBP,CHEP BLOCK (MARK 55),6100762614,22,10/12/2023,,,,
         010,1011815,11836080,15884415,73462,CBP,CHEP BLOCK (MARK 55),104032,18,10/26/2023,,,,
         010,1011816,11836082,15884253,73461,CBP,CHEP BLOCK (MARK 55),104032,18,10/26/2023,,,,
         010,1011826,11836092,15880178,5285730,CBP,CHEP BLOCK (MARK 55),6100762400,1,10/10/2023,,,,
         010,1011828,11836093,15879730,26592,CBP,CHEP BLOCK (MARK 55),,21,10/9/2023,,,,
         010,1011820,11836129,15879774,680222,CBP,CHEP BLOCK (MARK 55),105889,20,10/10/2023,,,,
         010,1011827,11836163,15880179,5285730,CBP,CHEP BLOCK (MARK 55),6100762400,23,10/10/2023,,,,
         010,1011833,11836166,15881614,239588,CBP,CHEP BLOCK (MARK 55),184419,8,10/16/2023,,,,
         010,1011832,11836167,15881615,239586,CBP,CHEP BLOCK (MARK 55),184419,1,10/16/2023,,,,
         010,1011834,11836176,15879731,26594,CBP,CHEP BLOCK (MARK 55),6100103925,1,10/9/2023,,,,
         010,1011837,11836218,15877625,122674,CBP,CHEP BLOCK (MARK 55),4000139600,22,10/2/2023,,,,
         010,1011838,11836219,15879453,122675,CBP,CHEP BLOCK (MARK 55),4000139600,22,10/9/2023,,,,
         010,1011839,11836225,15879995,139098,CBP,CHEP BLOCK (MARK 55),6100190233,22,10/10/2023,,,,
         010,1011840,11836227,15881380,81537,CBP,CHEP BLOCK (MARK 55),6100762507,8,10/16/2023,,,,
         010,1011841,11836228,15880805,81538,CBP,CHEP BLOCK (MARK 55),6100762507,19,10/12/2023,,,,
         010,1011803,11836317,15880666,4610373022,CBP,CHEP BLOCK (MARK 55),113914,21,10/12/2023,,,,
         010,1011835,11836320,15881616,239587,CBP,CHEP BLOCK (MARK 55),184419,12,10/16/2023,,,,
         010,1011842,11836326,15880329,26433,CBP,CHEP BLOCK (MARK 55),6100150071,20,10/11/2023,,,,
         010,1011852,11836404,15880448,864661,CBP,CHEP BLOCK (MARK 55),6100176687,20,10/11/2023,,,,
         010,1011853,11836411,15880449,864662,CBP,CHEP BLOCK (MARK 55),6100176687,1,10/11/2023,,,,
         010,1011851,11836424,15879747,313223,CBP,CHEP BLOCK (MARK 55),105406,7,10/9/2023,,,,
         010,1011843,11836455,15882764,888356,CBP,CHEP BLOCK (MARK 55),4000252179,18,10/19/2023,,,,
         010,1011844,11836457,15882765,888357,CBP,CHEP BLOCK (MARK 55),4000252179,2,10/19/2023,,,,
         010,1011845,11836458,15882423,888361,CBP,CHEP BLOCK (MARK 55),6100151533,19,10/19/2023,,,,
         010,1011846,11836459,15882424,888362,CBP,CHEP BLOCK (MARK 55),6100151533,3,10/19/2023,,,,
         010,1011847,11836462,15884136,888421,CBP,CHEP BLOCK (MARK 55),188317,18,10/26/2023,,,,
         010,1011848,11836463,15884137,888422,CBP,CHEP BLOCK (MARK 55),188317,3,10/26/2023,,,,
         010,1011854,11836597,15880275,510976,CBP,CHEP BLOCK (MARK 55),4000341069,11,10/11/2023,,,,
         010,1011862,11836859,15884033,10204,CBP,CHEP BLOCK (MARK 55),104032,1,10/25/2023,,,,
         010,1011858,11836866,15883919,889683,CBP,CHEP BLOCK (MARK 55),4000122853,11,10/25/2023,,,,
         010,1011859,11836867,15883920,889685,CBP,CHEP BLOCK (MARK 55),4000122853,8,10/25/2023,,,,
         010,1011863,11836890,15884034,73463,CBP,CHEP BLOCK (MARK 55),104032,20,10/25/2023,,,,
         010,1011866,11836897,15880119,4079626854,CBP,CHEP BLOCK (MARK 55),6100529789,3,10/10/2023,,,,
         010,1011867,11836898,15880590,4429914095,CBP,CHEP BLOCK (MARK 55),1066633,8,10/12/2023,,,,
         010,1011872,11836943,15879921,8748135Y,CBP,CHEP BLOCK (MARK 55),410219,21,10/10/2023,,,,
         010,1011875,11837162,15880584,62027089,CBP,CHEP BLOCK (MARK 55),6100104078,6,10/12/2023,,,,
         010,1011876,11837173,15881630,850419,CBP,CHEP BLOCK (MARK 55),4000098202,24,10/16/2023,,,,
         010,1011877,11837176,15881631,850420,CBP,CHEP BLOCK (MARK 55),4000098202,1,10/16/2023,,,,
         010,1011878,11837181,15882605,52286,CBP,CHEP BLOCK (MARK 55),4000348097,12,10/19/2023,,,,
         010,1011873,11837315,15880776,864882,CBP,CHEP BLOCK (MARK 55),6100176687,20,10/12/2023,,,,
         010,1011868,11837319,15880917,26434,CBP,CHEP BLOCK (MARK 55),6100150071,24,10/12/2023,,,,
         010,1011814,11837359,15880247,41X270811,CBP,CHEP BLOCK (MARK 55),210934,21,10/10/2023,,,,
         010,1011818,11837360,15880120,41X270889,CBP,CHEP BLOCK (MARK 55),4000393638,3,10/10/2023,,,,
         010,1011819,11837361,15880121,41X270889,CBP,CHEP BLOCK (MARK 55),4000393638,13,10/11/2023,,,,
         010,1011864,11837362,15880296,41X274112,CBP,CHEP BLOCK (MARK 55),4000129871,15,10/11/2023,,,,
         010,1011865,11837363,15880297,41X274112,CBP,CHEP BLOCK (MARK 55),4000129871,2,10/11/2023,,,,
         010,1011885,11837386,15880965,457265,CBP,CHEP BLOCK (MARK 55),6100134492,19,10/12/2023,,,,
         010,1011886,11837444,15880323,317115,CBP,CHEP BLOCK (MARK 55),6100100580,21,10/11/2023,,,,
         010,1011887,11837445,15880454,317114,CBP,CHEP BLOCK (MARK 55),6100100580,21,10/11/2023,,,,
         010,1011888,11837509,15880839,26093030,CBP,CHEP BLOCK (MARK 55),6100367230,14,10/12/2023,,,,
         010,1011889,11837510,15880451,8900115E,CBP,CHEP BLOCK (MARK 55),6100403655,22,10/11/2023,,,,
         010,1011884,11837519,15880966,457259,CBP,CHEP BLOCK (MARK 55),6100134492,2,10/12/2023,,,,
         010,1011894,11837671,15880634,680486,CBP,CHEP BLOCK (MARK 55),105889,12,10/12/2023,,,,
         010,1011890,11837693,15880681,1529246994,CBP,CHEP BLOCK (MARK 55),6101017410,7,10/12/2023,,,,
         010,1011891,11837694,15880644,5829086538,CBP,CHEP BLOCK (MARK 55),30986363,8,10/12/2023,,,,
         010,1011892,11837695,15880400,7530371169,CBP,CHEP BLOCK (MARK 55),1059366,3,10/11/2023,,,,
         010,1011898,11837729,15880717,456978,CBP,CHEP BLOCK (MARK 55),6100104737,19,10/12/2023,,,,
         010,1011899,11837730,15883953,456981,CBP,CHEP BLOCK (MARK 55),6100104737,19,10/25/2023,,,,
         010,1011900,11837731,15882543,456982,CBP,CHEP BLOCK (MARK 55),6100104737,19,10/19/2023,,,,
         010,1011897,11837769,15880635,680487,CBP,CHEP BLOCK (MARK 55),105889,11,10/12/2023,,,,
         010,1011902,11837776,15882606,52300,CBP,CHEP BLOCK (MARK 55),4000348097,7,10/19/2023,,,,
         010,1011908,11837851,15880426,5286298,CBP,CHEP BLOCK (MARK 55),6100762400,1,10/11/2023,,,,
         010,1011907,11837854,15880427,5286297,CBP,CHEP BLOCK (MARK 55),6100762400,20,10/11/2023,,,,
         010,1011906,11837857,15880310,5286296,CBP,CHEP BLOCK (MARK 55),6100762400,26,10/11/2023,,,,
         010,1011912,11838109,15880614,3929938503,CBP,CHEP BLOCK (MARK 55),4000161345,4,10/12/2023,,,,
         010,1011903,11838240,15884195,893724,CBP,CHEP BLOCK (MARK 55),6100151533,19,10/26/2023,,,,
         010,1011904,11838241,15884196,893725,CBP,CHEP BLOCK (MARK 55),6100151533,2,10/26/2023,,,,
         010,1011914,11838246,15882127,457076,CBP,CHEP BLOCK (MARK 55),6100104737,4,10/18/2023,,,,
         010,1011924,11838322,15882129,457075,CBP,CHEP BLOCK (MARK 55),6100104737,14,10/18/2023,,,,
         010,1011929,11838432,15880935,895686,CBP,CHEP BLOCK (MARK 55),6100151533,16,10/12/2023,,,,
         010,1011930,11838435,15880936,895687,CBP,CHEP BLOCK (MARK 55),6100151533,5,10/12/2023,,,,
         010,1011931,11838436,15881003,680593,CBP,CHEP BLOCK (MARK 55),105889,21,10/16/2023,,,,
         010,1011895,11838457,15880536,41X276457,CBP,CHEP BLOCK (MARK 55),4000393638,1,10/12/2023,,,,
         010,1011896,11838458,15880537,41X276457,CBP,CHEP BLOCK (MARK 55),4000393638,21,10/12/2023,,,,
         010,1011918,11838459,15880850,41X278299,CBP,CHEP BLOCK (MARK 55),4000189406,3,10/12/2023,,,,
         010,1011919,11838460,15880926,41X278310,CBP,CHEP BLOCK (MARK 55),4000129871,21,10/12/2023,,,,
         010,1011920,11838461,15880932,41X278298,CBP,CHEP BLOCK (MARK 55),210934,1,10/12/2023,,,,
         010,1011921,11838462,15880851,41X278299,CBP,CHEP BLOCK (MARK 55),4000189406,19,10/12/2023,,,,
         010,1011922,11838463,15880927,41X278310,CBP,CHEP BLOCK (MARK 55),4000129871,2,10/12/2023,,,,
         010,1011923,11838464,15880760,41X278347,CBP,CHEP BLOCK (MARK 55),4000393638,22,10/12/2023,,,,
         010,1011934,11838470,15883188,81678,CBP,CHEP BLOCK (MARK 55),6100762507,19,10/23/2023,,,,
         010,1011933,11838498,15881393,25287,CBP,CHEP BLOCK (MARK 55),166144,26,10/16/2023,,,,
         010,1011913,11838515,15880759,9118866U,CBP,CHEP BLOCK (MARK 55),6100380572,9,10/12/2023,,,,
         010,1011941,11838621,15882337,317549,CBP,CHEP BLOCK (MARK 55),6100100580,2,10/18/2023,,,,
         010,1011944,11838643,15881542,208188,CBP,CHEP BLOCK (MARK 55),6100762810,11,10/16/2023,,,,
         010,1011942,11838666,15882338,317544,CBP,CHEP BLOCK (MARK 55),6100100580,21,10/18/2023,,,,
         010,1011943,11838672,15881337,975454,CBP,CHEP BLOCK (MARK 55),6100190171,27,10/16/2023,,,,
         010,1011946,11838766,15881883,457247,CBP,CHEP BLOCK (MARK 55),6100104737,20,10/17/2023,,,,
         010,1011947,11838768,15881358,457249,CBP,CHEP BLOCK (MARK 55),6100104737,20,10/16/2023,,,,
         010,1011917,11838835,15880933,41X278298,CBP,CHEP BLOCK (MARK 55),210934,23,10/12/2023,,,,
         010,1011952,11838856,15882038,820945,CBP,CHEP BLOCK (MARK 55),4000341064,4,10/17/2023,,,,
         010,1011953,11838870,15880613,224381100,CBP,CHEP BLOCK (MARK 55),4000529018,10,10/12/2023,,,,
         010,1011955,11838871,15879680,122682,CBP,CHEP BLOCK (MARK 55),4000139600,18,10/9/2023,,,,
         010,1011959,11838931,15881498,64160,CBP,CHEP BLOCK (MARK 55),4000350965,15,10/16/2023,,,,
         010,1011954,11838934,15880956,898142,CBP,CHEP BLOCK (MARK 55),188317,19,10/12/2023,,,,
         010,1011972,11838992,15882002,865230,CBP,CHEP BLOCK (MARK 55),6100176687,22,10/17/2023,,,,
         010,1011973,11838994,15885479,P0001159,CBP,CHEP BLOCK (MARK 55),6100344755,11,10/31/2023,,,,
         010,1011975,11839112,15884314,1304437,CBP,CHEP BLOCK (MARK 55),4000094913,22,10/26/2023,,,,
         010,1011977,11839178,15882067,36943,CBP,CHEP BLOCK (MARK 55),120522,2,10/18/2023,,,,
         010,1011978,11839326,15882068,36942,CBP,CHEP BLOCK (MARK 55),120522,4,10/18/2023,,,,
         010,1011979,11839342,15881389,9603328S,CBP,CHEP BLOCK (MARK 55),6100398536,21,10/16/2023,,,,
         010,1011985,11839346,15881820,457367,CBP,CHEP BLOCK (MARK 55),6100104737,18,10/17/2023,,,,
         010,1011983,11839363,15881952,3930093414,CBP,CHEP BLOCK (MARK 55),4000033495,8,10/17/2023,,,,
         010,1011984,11839364,15881953,6779376736,CBP,CHEP BLOCK (MARK 55),6100749186,8,10/17/2023,,,,
         010,1011986,11839365,15881919,1530191496,CBP,CHEP BLOCK (MARK 55),4000120087,7,10/17/2023,,,,
         010,1011987,11839366,15881543,9230350871,CBP,CHEP BLOCK (MARK 55),4000037374,8,10/16/2023,,,,
         010,1011988,11839397,15883189,108253,CBP,CHEP BLOCK (MARK 55),6100762614,19,10/23/2023,,,,
         010,1011990,11839398,15884409,108254,CBP,CHEP BLOCK (MARK 55),6100762614,21,10/26/2023,,,,
         010,1011991,11839401,15885118,108255,CBP,CHEP BLOCK (MARK 55),6100762614,14,10/30/2023,,,,
         010,1011994,11839470,15882373,J120157-01,CBP,CHEP BLOCK (MARK 55),105683,1,10/19/2023,,,,
         010,1011997,11839471,15881705,K175631-01,CBP,CHEP BLOCK (MARK 55),2673125,4,10/17/2023,,,,
         010,1011989,11839493,15881485,81452782,CBP,CHEP BLOCK (MARK 55),6100254003,10,10/16/2023,,,,
         010,1011998,11839649,15882793,346366,CBP,CHEP BLOCK (MARK 55),4000242614,20,10/20/2023,,,,
         010,1012007,11839666,15884322,900749,CBP,CHEP BLOCK (MARK 55),4000122853,11,10/26/2023,,,,
         010,1012008,11839674,15884323,900748,CBP,CHEP BLOCK (MARK 55),4000122853,9,10/26/2023,,,,
         010,1012012,11839676,15881720,900825,CBP,CHEP BLOCK (MARK 55),4000252179,4,10/17/2023,,,,
         010,1012013,11839677,15881721,900826,CBP,CHEP BLOCK (MARK 55),4000252179,17,10/17/2023,,,,
         010,1012023,11839748,15880530,139122,CBP,CHEP BLOCK (MARK 55),6100190233,23,10/11/2023,,,,
         010,1012024,11839751,15882397,139123,CBP,CHEP BLOCK (MARK 55),6100190233,21,10/19/2023,,,,
         010,1012025,11839753,15880465,11030329,CBP,CHEP BLOCK (MARK 55),,1,10/11/2023,,,,
         010,1012030,11839786,15881612,152042,CBP,CHEP BLOCK (MARK 55),6100762641,10,10/16/2023,,,,
         010,1012022,11839788,15883359,902417,CBP,CHEP BLOCK (MARK 55),6100690577,24,10/23/2023,,,,
         010,1012021,11839789,15883318,902287,CBP,CHEP BLOCK (MARK 55),6100690577,19,10/23/2023,,,,
         010,1012020,11839804,15881539,26913,CBP,CHEP BLOCK (MARK 55),6100150071,21,10/16/2023,,,,
         010,1012019,11839805,15882066,26911,CBP,CHEP BLOCK (MARK 55),6100150071,19,10/18/2023,,,,
         010,1012032,11839947,15882818,26912,CBP,CHEP BLOCK (MARK 55),6100150071,26,10/19/2023,,,,
         010,1012033,11839949,15882798,4610370786,CBP,CHEP BLOCK (MARK 55),153096,21,10/19/2023,,,,
         010,1012035,11839952,15882398,4610370785,CBP,CHEP BLOCK (MARK 55),153096,19,10/19/2023,,,,
         010,1012034,11839953,15882882,4610370784,CBP,CHEP BLOCK (MARK 55),113914,20,10/20/2023,,,,
         010,1012039,11839963,15882565,13069,CBP,CHEP BLOCK (MARK 55),4000231357,20,10/19/2023,,,,
         010,1012038,11839965,15882189,134054,CBP,CHEP BLOCK (MARK 55),6100365063,6,10/18/2023,,,,
         010,1012041,11840288,15881881,24876320,CBP,CHEP BLOCK (MARK 55),6100399599,18,10/17/2023,,,,
         010,1012042,11840310,15882034,2629179634,CBP,CHEP BLOCK (MARK 55),6100744074,7,10/17/2023,,,,
         010,1012043,11840311,15882042,3280142645,CBP,CHEP BLOCK (MARK 55),6100634781,7,10/17/2023,,,,
         010,1012044,11840314,15882026,7379584017,CBP,CHEP BLOCK (MARK 55),567522,8,10/17/2023,,,,
         010,1012045,11840315,15881544,9180231800,CBP,CHEP BLOCK (MARK 55),6100792761,8,10/16/2023,,,,
         010,1012049,11840327,15882064,903230,CBP,CHEP BLOCK (MARK 55),4000252179,13,10/18/2023,,,,
         010,1012050,11840329,15882065,903229,CBP,CHEP BLOCK (MARK 55),400001060,8,10/18/2023,,,,
