"Ship yyyymm","Ship date","Ship location","Order number","Po number","Bill of lading","Loc bol#","Master bill 10","Ship from location","Ship from address","Ship from city","Ship from state","Ship from zip","Type of sale","Customer","Ship to name","Ship to address","Ship to city","Ship to state","Ship to zip","Chep","Ww","Other","Header plt","Calc plt","Gross weight","Default pallet type","Master bill stop"
"2023-11","2023/11/20",60   ,"060-10544","83076     ",31478  ,"X06031478 ","0604048451","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,24     ,24     ,40946    ,"**",1
"2023-11","2023/11/20",60   ,"060-10545","83077     ",31481  ,"X06031481 ","0604048453","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",14     ,0      ,0      ,24     ,24     ,40376    ,"**",1
"2023-11","2023/11/20",60   ,"060-10547","83079     ",31482  ,"X06031482 ","0604048452","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,20     ,20     ,40936    ,"**",1
"2023-11","2023/11/20",60   ,"060-10548","83080     ",31483  ,"X06031483 ","0604048455","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,24     ,24     ,41429    ,"**",1
"2023-11","2023/11/20",60   ,"060-10549","83081     ",31489  ,"X06031489 ","0604048456","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,43372    ,"**",1
"2023-11","2023/11/20",60   ,"060-10550","83082     ",31484  ,"X06031484 ","0604048457","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,42078    ,"**",1
"2023-11","2023/11/20",60   ,"060-10551","83083     ",31485  ,"X06031485 ","0604048458","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",14     ,0      ,0      ,24     ,24     ,41570    ,"**",1
"2023-11","2023/11/20",60   ,"060-10552","83084     ",31486  ,"X06031486 ","0604048459","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,24     ,24     ,41129    ,"**",1
"2023-11","2023/11/20",60   ,"060-10553","83085     ",31487  ,"X06031487 ","0604048460","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,41863    ,"**",1
"2023-11","2023/11/20",60   ,"060-10554","83087     ",31490  ,"X06031490 ","0604048462","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,22     ,22     ,41503    ,"**",1
"2023-11","2023/11/20",60   ,"060-10555","83088     ",31491  ,"X06031491 ","0604048461","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,40675    ,"**",1
"2023-11","2023/11/20",60   ,"060-10556","83089     ",31492  ,"X06031492 ","0604048464","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,41356    ,"**",1
"2023-11","2023/11/20",60   ,"060-10557","83090     ",31493  ,"X06031493 ","0604048463","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,18     ,18     ,26185    ,"**",1
"2023-11","2023/11/20",60   ,"060-10559","83092     ",31494  ,"X06031494 ","0604048466","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,23     ,23     ,37931    ,"**",1
"2023-11","2023/11/21",60   ,"060-10512","83052     ",31499  ,"X06031499 ","0604048209","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10525","83065     ",31503  ,"X06031503 ","0604048217","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,23     ,23     ,40629    ,"**",1
"2023-11","2023/11/20",60   ,"060-10560","83093     ",31495  ,"X06031495 ","0604048472","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/20",60   ,"060-10561","83094     ",31496  ,"X06031496 ","0604048468","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,24     ,24     ,43427    ,"**",1
"2023-11","2023/11/20",60   ,"060-10562","83095     ",31497  ,"X06031497 ","0604048469","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,23     ,23     ,37170    ,"**",1
"2023-11","2023/11/20",60   ,"060-10563","83096     ",31498  ,"X06031498 ","0604048471","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,24     ,24     ,44807    ,"**",1
"2023-11","2023/11/21",60   ,"060-10564","83097     ",31500  ,"X06031500 ","0604048467","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,24     ,24     ,42735    ,"**",1
"2023-11","2023/11/21",60   ,"060-10619","83181     ",31502  ,"X06031502 ","0604048758","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",1      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10620","83182     ",31501  ,"X06031501 ","0604048757","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10565","83098     ",31505  ,"X06031505 ","0604048470","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,23     ,23     ,40167    ,"**",1
"2023-11","2023/11/21",60   ,"060-10567","83100     ",31506  ,"X06031506 ","0604048474","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,16     ,16     ,40064    ,"**",1
"2023-11","2023/11/21",60   ,"060-10570","83103     ",31507  ,"X06031507 ","0604048478","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10621","83183     ",31504  ,"X06031504 ","0604048759","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,40936    ,"**",1
"2023-11","2023/11/21",60   ,"060-10568","83101     ",31509  ,"X06031509 ","0604048477","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,24     ,24     ,40790    ,"**",1
"2023-11","2023/11/21",60   ,"060-10571","83104     ",31511  ,"X06031511 ","0604048476","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,22     ,22     ,39656    ,"**",1
"2023-11","2023/11/21",60   ,"060-10572","83105     ",31513  ,"X06031513 ","0604048479","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,42476    ,"**",1
"2023-11","2023/11/21",60   ,"060-10573","83106     ",31512  ,"X06031512 ","0604048480","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",1      ,0      ,0      ,20     ,20     ,38851    ,"**",1
"2023-11","2023/11/21",60   ,"060-10574","83107     ",31517  ,"X06031517 ","0604048481","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10575","83108     ",31516  ,"X06031516 ","0604048483","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,24     ,24     ,43864    ,"**",1
"2023-11","2023/11/21",60   ,"060-10576","83109     ",31518  ,"X06031518 ","0604048482","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,24     ,24     ,34913    ,"**",1
"2023-11","2023/11/21",60   ,"060-10577","83110     ",31519  ,"X06031519 ","0604048484","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,24     ,24     ,44006    ,"**",1
"2023-11","2023/11/21",60   ,"060-10578","83111     ",31520  ,"X06031520 ","0604048485","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,24     ,24     ,44010    ,"**",1
"2023-11","2023/11/21",60   ,"060-10579","83112     ",31521  ,"X06031521 ","0604048486","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10580","83113     ",31522  ,"X06031522 ","0604048487","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,44743    ,"**",1
"2023-11","2023/11/21",60   ,"060-10581","83114     ",31523  ,"X06031523 ","0604048488","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,16     ,16     ,40064    ,"**",1
"2023-11","2023/11/21",60   ,"060-10583","83116     ",31524  ,"X06031524 ","0604048490","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,22     ,22     ,39809    ,"**",1
"2023-11","2023/11/21",60   ,"060-10584","83117     ",31525  ,"X06031525 ","0604048491","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",24     ,0      ,0      ,24     ,24     ,34204    ,"**",1
"2023-11","2023/11/21",60   ,"060-10585","83118     ",31526  ,"X06031526 ","0604048493","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,24     ,24     ,43262    ,"**",1
"2023-11","2023/11/21",60   ,"060-10586","83119     ",31527  ,"X06031527 ","0604048492","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-11","2023/11/21",60   ,"060-10587","83120     ",31528  ,"X06031528 ","0604048496","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,24     ,24     ,44715    ,"**",1
"2023-11","2023/11/22",60   ,"060-10566","83099     ",31535  ,"X06031535 ","0604048473","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,24     ,24     ,42009    ,"**",1
"2023-11","2023/11/21",60   ,"060-10588","83121     ",31529  ,"X06031529 ","0604048494","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,23     ,23     ,43843    ,"**",1
"2023-11","2023/11/21",60   ,"060-10589","83122     ",31530  ,"X06031530 ","0604048495","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",4      ,0      ,0      ,23     ,23     ,43663    ,"**",1
"2023-11","2023/11/21",60   ,"060-10595","83157     ",31531  ,"X06031531 ","0604048735","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,24     ,24     ,43700    ,"**",1
"2023-11","2023/11/21",60   ,"060-10596","83158     ",31532  ,"X06031532 ","0604048736","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,23     ,23     ,42012    ,"**",1
"2023-11","2023/11/21",60   ,"060-10597","83159     ",31533  ,"X06031533 ","0604048738","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,40456    ,"**",1
"2023-11","2023/11/22",60   ,"060-10598","83160     ",31534  ,"X06031534 ","0604048737","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,39936    ,"**",1
"2023-11","2023/11/22",60   ,"060-10599","83161     ",31536  ,"X06031536 ","0604048739","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",9      ,0      ,0      ,24     ,24     ,41675    ,"**",1
"2023-11","2023/11/22",60   ,"060-10600","83162     ",31539  ,"X06031539 ","0604048740","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,38464    ,"**",1
