R55CHEPSUM,,CHEP Summarization Report,,,,11/30/2023,12:43:08,,,,,,
VF060001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
60,6010058,11853844,15885964,82621,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/1/2023,,,,
60,6010059,11853845,15885965,82622,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/1/2023,,,,
60,6010060,11853846,15885967,82623,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/1/2023,,,,
60,6010065,11854590,15885986,82624,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/1/2023,,,,
60,6010066,11854591,15885998,82625,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/1/2023,,,,
60,6010067,11854592,15885999,82626,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/1/2023,,,,
60,6010068,11854593,15886001,82627,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/1/2023,,,,
60,6010069,11854594,15886007,82628,CBP,CHEP BLOCK (MARK 55),4000445826,24,11/1/2023,,,,
60,6010071,11854597,15886045,82630,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/2/2023,,,,
60,6010072,11854598,15886046,82631,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/2/2023,,,,
60,6010074,11854601,15886065,82633,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/2/2023,,,,
60,6010075,11854602,15886083,82634,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/2/2023,,,,
60,6010076,11854603,15886089,82635,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/2/2023,,,,
60,6010078,11854605,15886106,82637,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/2/2023,,,,
60,6010079,11854606,15886139,82638,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/2/2023,,,,
60,6010080,11854607,15886157,82639,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/2/2023,,,,
60,6010081,11854608,15886189,82640,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/2/2023,,,,
60,6010082,11854609,15886197,82641,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/2/2023,,,,
60,6010083,11854610,15886210,82642,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/2/2023,,,,
60,6010084,11854611,15886230,82643,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/2/2023,,,,
60,6010085,11854612,15886252,82644,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/2/2023,,,,
60,6010086,11854613,15886262,82645,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/2/2023,,,,
60,6010087,11854614,15886297,82646,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/2/2023,,,,
60,6010088,11854615,15886299,82647,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/2/2023,,,,
60,6010089,11854616,15886318,82648,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/2/2023,,,,
60,6010090,11854617,15886327,82649,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/2/2023,,,,
60,6010091,11854618,15886345,82650,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/2/2023,,,,
60,6010092,11854619,15886348,82651,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/2/2023,,,,
60,6010094,11854621,15886369,82653,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/2/2023,,,,
60,6010102,11855366,15886395,82655,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/3/2023,,,,
60,6010103,11855367,15886398,82656,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/3/2023,,,,
60,6010104,11855368,15886399,82657,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/3/2023,,,,
60,6010106,11855370,15886416,82659,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/3/2023,,,,
60,6010107,11855373,15886425,82660,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/3/2023,,,,
60,6010108,11855375,15886426,82661,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/3/2023,,,,
60,6010111,11855377,15886454,82663,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/3/2023,,,,
60,6010113,11855384,15886479,82665,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/3/2023,,,,
60,6010114,11855385,15886483,82666,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/3/2023,,,,
60,6010115,11855386,15886495,82667,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/3/2023,,,,
60,6010116,11855387,15886506,82668,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/3/2023,,,,
60,6010117,11855388,15886515,82669,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/3/2023,,,,
60,6010118,11855389,15886521,82670,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/3/2023,,,,
60,6010120,11855391,15886529,82671,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/3/2023,,,,
60,6010121,11855392,15886547,82672,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/3/2023,,,,
60,6010122,11855393,15886564,82673,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/3/2023,,,,
60,6010123,11855394,15886572,82674,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/3/2023,,,,
60,6010124,11855395,15886580,82675,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/3/2023,,,,
60,6010126,11855397,15886583,82677,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/3/2023,,,,
60,6010127,11855398,15886587,82678,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/3/2023,,,,
60,6010128,11855399,15886594,82679,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/3/2023,,,,
60,6010141,11855892,15886605,82683,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/3/2023,,,,
60,6010143,11855894,15886619,82685,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/3/2023,,,,
60,6010144,11855895,15886624,82686,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/3/2023,,,,
60,6010145,11855897,15886629,82687,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/3/2023,,,,
60,6010146,11855898,15886630,82688,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/3/2023,,,,
60,6010148,11855900,15886635,82690,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/3/2023,,,,
60,6010149,11855901,15886664,82691,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/4/2023,,,,
60,6010150,11855902,15886663,82692,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/4/2023,,,,
60,6010152,11855904,15886672,82694,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/4/2023,,,,
60,6010153,11855906,15886673,82695,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/4/2023,,,,
60,6010155,11855908,15886675,82697,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/4/2023,,,,
60,6010157,11855914,15886679,82699,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/4/2023,,,,
60,6010157,11855914,15886679,82699,CXY,CHEP CHEMICAL PALLET,4000445826,14,11/4/2023,,,,
60,6010158,11855915,15886680,82700,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/4/2023,,,,
60,6010158,11855915,15886680,82700,CXY,CHEP CHEMICAL PALLET,4000445826,13,11/4/2023,,,,
60,6010160,11855917,15886682,82702,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/4/2023,,,,
60,6010160,11855917,15886682,82702,CXY,CHEP CHEMICAL PALLET,4000445826,12,11/4/2023,,,,
60,6010161,11855918,15886683,82703,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/4/2023,,,,
60,6010161,11855918,15886683,82703,CXY,CHEP CHEMICAL PALLET,4000445826,13,11/4/2023,,,,
60,6010163,11855920,15886700,82705,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010163,11855920,15886700,82705,CXY,CHEP CHEMICAL PALLET,4000445826,4,11/6/2023,,,,
60,6010164,11855921,15886702,82706,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/6/2023,,,,
60,6010164,11855921,15886702,82706,CXY,CHEP CHEMICAL PALLET,4000445826,18,11/6/2023,,,,
60,6010165,11855922,15886703,82707,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010165,11855922,15886703,82707,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/6/2023,,,,
60,6010166,11855924,15886704,82708,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/6/2023,,,,
60,6010166,11855924,15886704,82708,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/6/2023,,,,
60,6010168,11855928,15886705,82710,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/6/2023,,,,
60,6010168,11855928,15886705,82710,CXY,CHEP CHEMICAL PALLET,4000445826,3,11/6/2023,,,,
60,6010170,11855930,15886718,82712,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/6/2023,,,,
60,6010171,11855947,15887107,82713,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/7/2023,,,,
60,6010172,11855948,15886736,82714,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/6/2023,,,,
60,6010172,11855948,15886736,82714,CXY,CHEP CHEMICAL PALLET,4000445826,15,11/6/2023,,,,
60,6010173,11855950,15886752,82715,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010173,11855950,15886752,82715,CXY,CHEP CHEMICAL PALLET,4000445826,8,11/6/2023,,,,
60,6010174,11855951,15886784,82716,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/6/2023,,,,
60,6010174,11855951,15886784,82716,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/6/2023,,,,
60,6010175,11855956,15886795,82717,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/6/2023,,,,
60,6010176,11855958,15886804,82718,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/6/2023,,,,
60,6010177,11855959,15886747,82719,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/6/2023,,,,
60,6010178,11855961,15886842,82720,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/6/2023,,,,
60,6010179,11855963,15886761,82721,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010180,11855964,15886871,82722,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/6/2023,,,,
60,6010181,11855965,15886874,82723,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/6/2023,,,,
60,6010182,11855966,15886906,82724,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/6/2023,,,,
60,6010183,11855967,15886927,82725,CBP,CHEP BLOCK (MARK 55),4000445826,17,11/6/2023,,,,
60,6010184,11855968,15886833,82726,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/6/2023,,,,
60,6010185,11855969,15886940,82727,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/6/2023,,,,
60,6010186,11855970,15886958,82728,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010187,11855971,15886977,82729,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/6/2023,,,,
60,6010188,11855973,15886989,82730,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/6/2023,,,,
60,6010194,11856326,15887002,82736,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/6/2023,,,,
60,6010195,11856327,15887008,82737,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/6/2023,,,,
60,6010196,11856328,15887016,82738,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/6/2023,,,,
60,6010197,11856329,15887023,82739,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/6/2023,,,,
60,6010198,11856330,15887026,82740,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/6/2023,,,,
60,6010199,11856331,15887030,82741,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/6/2023,,,,
60,6010201,11856333,15887055,82743,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/6/2023,,,,
60,6010202,11856334,15887061,82744,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/6/2023,,,,
60,6010204,11856336,15887068,82746,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/6/2023,,,,
60,6010205,11856337,15887075,82747,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/6/2023,,,,
60,6010206,11856338,15887076,82748,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/6/2023,,,,
60,6010207,11856339,15887112,82749,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/7/2023,,,,
60,6010208,11856340,15887122,82750,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/9/2023,,,,
60,6010209,11856341,15887153,82751,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/7/2023,,,,
60,6010210,11856342,15887159,82752,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/7/2023,,,,
60,6010211,11856344,15887184,82753,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/7/2023,,,,
60,6010216,11856349,15887254,82758,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/7/2023,,,,
60,6010217,11856350,15887273,82759,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/7/2023,,,,
60,6010219,11856352,15887287,82761,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010221,11856353,15887308,82762,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/7/2023,,,,
60,6010222,11856354,15887187,82763,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010224,11856356,15887338,82765,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/7/2023,,,,
60,6010225,11856358,15887347,82766,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/7/2023,,,,
60,6010227,11856360,15887253,82768,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010228,11856362,15887381,82769,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/7/2023,,,,
60,6010229,11856363,15887400,82770,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010230,11856364,15887412,82771,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010231,11856365,15887417,82772,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/7/2023,,,,
60,6010232,11856366,15887428,82773,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/7/2023,,,,
60,6010232,11856366,15887428,82773,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/7/2023,,,,
60,6010234,11856368,15887443,82775,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/7/2023,,,,
60,6010246,11857226,15887449,82779,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/7/2023,,,,
60,6010246,11857226,15887449,82779,CXY,CHEP CHEMICAL PALLET,4000445826,3,11/7/2023,,,,
60,6010247,11857227,15887473,82780,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/7/2023,,,,
60,6010247,11857227,15887473,82780,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/7/2023,,,,
60,6010250,11857230,15887545,82783,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/8/2023,,,,
60,6010250,11857230,15887545,82783,CXY,CHEP CHEMICAL PALLET,4000445826,6,11/8/2023,,,,
60,6010251,11857231,15887544,82784,CBP,CHEP BLOCK (MARK 55),4000445826,16,11/8/2023,,,,
60,6010252,11857232,15887542,82785,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/8/2023,,,,
60,6010252,11857232,15887542,82785,CXY,CHEP CHEMICAL PALLET,4000445826,4,11/8/2023,,,,
60,6010253,11857233,15887581,82786,CBP,CHEP BLOCK (MARK 55),4000445826,21,11/8/2023,,,,
60,6010254,11857234,15887585,82787,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/8/2023,,,,
60,6010255,11857235,15887599,82788,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010256,11857236,15887631,82789,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/8/2023,,,,
60,6010257,11857237,15887633,82790,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/8/2023,,,,
60,6010258,11857238,15887661,82791,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/8/2023,,,,
60,6010261,11857241,15887697,82794,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/8/2023,,,,
60,6010263,11857243,15887727,82796,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/8/2023,,,,
60,6010264,11857244,15887738,82797,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010265,11857245,15887760,82798,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/8/2023,,,,
60,6010266,11857246,15887771,82799,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/8/2023,,,,
60,6010267,11857247,15887808,82800,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/8/2023,,,,
60,6010269,11857249,15887820,82802,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/8/2023,,,,
60,6010270,11857250,15887569,82803,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010271,11857251,15887829,82804,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/8/2023,,,,
60,6010272,11857252,15887832,82805,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010273,11857253,15887861,82806,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/8/2023,,,,
60,6010274,11857254,15887680,82807,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010275,11857255,15887916,82808,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/9/2023,,,,
60,6010276,11857256,15887867,82809,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/8/2023,,,,
60,6010277,11857257,15887844,82810,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/8/2023,,,,
60,6010289,11857972,15887859,82828,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010290,11857973,15887872,82829,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010291,11857978,15887880,82830,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/8/2023,,,,
60,6010293,11857980,15887898,82832,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/8/2023,,,,
60,6010294,11857981,15887917,82833,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/9/2023,,,,
60,6010296,11857983,15887919,82835,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/9/2023,,,,
60,6010297,11857984,15887922,82836,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/9/2023,,,,
60,6010299,11857986,15887957,82838,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/9/2023,,,,
60,6010300,11857987,15887958,82839,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/9/2023,,,,
60,6010301,11857988,15888004,82840,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/9/2023,,,,
60,6010302,11857989,15888000,82841,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010304,11857991,15888035,82843,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/9/2023,,,,
60,6010305,11857992,15888036,82844,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/14/2023,,,,
60,6010306,11857993,15888064,82845,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/9/2023,,,,
60,6010307,11857994,15888085,82846,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010308,11857995,15888087,82847,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/9/2023,,,,
60,6010309,11857996,15888049,82848,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010310,11857997,15888102,82849,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/9/2023,,,,
60,6010311,11857998,15888115,82850,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/9/2023,,,,
60,6010312,11857999,15888123,82851,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/9/2023,,,,
60,6010313,11858000,15888130,82852,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010314,11858001,15888145,82853,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/9/2023,,,,
60,6010315,11858002,15888161,82854,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/9/2023,,,,
60,6010316,11858003,15888180,82855,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/9/2023,,,,
60,6010317,11858004,15888188,82856,CBP,CHEP BLOCK (MARK 55),4000445826,16,11/9/2023,,,,
60,6010318,11858005,15888191,82857,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010320,11858007,15888202,82859,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/9/2023,,,,
60,6010321,11858008,15888217,82860,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010322,11858009,15888218,82861,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/9/2023,,,,
60,6010323,11858590,15888225,82862,CBP,CHEP BLOCK (MARK 55),4000445826,16,11/9/2023,,,,
60,6010324,11858591,15888232,82863,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/9/2023,,,,
60,6010325,11858592,15888233,82864,CBP,CHEP BLOCK (MARK 55),4000445826,21,11/9/2023,,,,
60,6010326,11858593,15888234,82865,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/9/2023,,,,
60,6010327,11858594,15888252,82866,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/9/2023,,,,
60,6010328,11858595,15888282,82867,CBP,CHEP BLOCK (MARK 55),4000445826,17,11/10/2023,,,,
60,6010328,11858595,15888282,82867,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/10/2023,,,,
60,6010329,11858596,15888283,82868,CBP,CHEP BLOCK (MARK 55),4000445826,17,11/10/2023,,,,
60,6010329,11858596,15888283,82868,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/10/2023,,,,
60,6010330,11858597,15888289,82869,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/10/2023,,,,
60,6010331,11858598,15888290,82870,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/10/2023,,,,
60,6010332,11858599,15888286,82871,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/10/2023,,,,
60,6010334,11858601,15888302,82873,CBP,CHEP BLOCK (MARK 55),4000445826,23,11/10/2023,,,,
60,6010335,11858602,15888314,82874,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/10/2023,,,,
60,6010336,11858603,15888317,82875,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/10/2023,,,,
60,6010338,11858605,15888342,82877,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/10/2023,,,,
60,6010339,11858606,15888351,82878,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/10/2023,,,,
60,6010340,11858607,15888365,82879,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/10/2023,,,,
60,6010341,11858608,15888371,82880,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/10/2023,,,,
60,6010342,11858609,15888374,82881,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/10/2023,,,,
60,6010344,11858611,15888383,82883,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/10/2023,,,,
60,6010345,11858612,15888397,82884,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/10/2023,,,,
60,6010347,11858614,15888414,82886,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/10/2023,,,,
60,6010348,11858615,15888419,82887,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/10/2023,,,,
60,6010350,11858617,15888428,82889,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/10/2023,,,,
60,6010351,11858618,15888429,82890,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/10/2023,,,,
60,6010352,11858619,15888432,82891,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/10/2023,,,,
60,6010353,11858620,15888438,82892,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/10/2023,,,,
60,6010354,11858621,15888441,82893,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/10/2023,,,,
60,6010358,11858626,15888460,82897,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/10/2023,,,,
60,6010366,11859483,15888498,82905,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/11/2023,,,,
60,6010367,11859484,15888469,82906,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/10/2023,,,,
60,6010368,11859487,15888499,82907,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/11/2023,,,,
60,6010369,11859488,15888500,82908,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/11/2023,,,,
60,6010371,11859491,15888503,82910,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/11/2023,,,,
60,6010373,11859493,15888505,82912,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/11/2023,,,,
60,6010374,11859494,15888506,82913,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/11/2023,,,,
60,6010376,11859497,15888508,82915,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/11/2023,,,,
60,6010379,11859500,15888515,82918,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/11/2023,,,,
60,6010382,11859503,15888532,82921,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/13/2023,,,,
60,6010383,11859504,15888535,82922,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/13/2023,,,,
60,6010384,11859505,15888543,82923,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/13/2023,,,,
60,6010385,11859506,15888555,82924,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/13/2023,,,,
60,6010385,11859506,15888555,82924,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/13/2023,,,,
60,6010386,11859507,15888517,82925,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/11/2023,,,,
60,6010390,11859785,15888770,82937,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/13/2023,,,,
60,6010390,11859785,15888770,82937,CXY,CHEP CHEMICAL PALLET,4000445826,13,11/13/2023,,,,
60,6010391,11859786,15888599,82938,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/13/2023,,,,
60,6010391,11859786,15888599,82938,CXY,CHEP CHEMICAL PALLET,4000445826,10,11/13/2023,,,,
60,6010392,11859787,15888624,82939,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/13/2023,,,,
60,6010392,11859787,15888624,82939,CXY,CHEP CHEMICAL PALLET,4000445826,8,11/13/2023,,,,
60,6010393,11859788,15888660,82940,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/13/2023,,,,
60,6010393,11859788,15888660,82940,CXY,CHEP CHEMICAL PALLET,4000445826,13,11/13/2023,,,,
60,6010395,11859790,15888699,82942,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/13/2023,,,,
60,6010395,11859790,15888699,82942,CXY,CHEP CHEMICAL PALLET,4000445826,8,11/13/2023,,,,
60,6010396,11859791,15888732,82943,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/13/2023,,,,
60,6010396,11859791,15888732,82943,CXY,CHEP CHEMICAL PALLET,4000445826,6,11/13/2023,,,,
60,6010397,11859792,15888828,82944,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/16/2023,,,,
60,6010397,11859792,15888828,82944,CXY,CHEP CHEMICAL PALLET,4000445826,11,11/16/2023,,,,
60,6010401,11859796,15888906,82948,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/14/2023,,,,
